price,bedrooms,longitude,link,latitude,sqft,city,date,id_proprio
1200.0,2,-122.25,/eby/apa/4076330691.html,37.5,,Vincennes,2022-01-02,14
1398.0,2,-122.203341,/eby/apa/4076352945.html,37.782748,,Issy-les-Moulineaux,2022-06-09,15
1200.0,3,-122.25664,/eby/apa/4056877064.html,38.10409,,Suresnes,2022-05-14,16
2600.0,2,-122.269088,/eby/apa/4076351784.html,37.874846,734.0,Saint-Cloud,2022-09-15,17
1275.0,1,-122.149921,/eby/apa/4076341629.html,37.718978,,Paris,2021-07-16,18
2059.0,2,,/eby/apa/4076348561.html,,962.0,Lyon,2021-12-04,19
1095.0,1,-122.260613,/eby/apa/4076260279.html,37.827883,550.0,Annecy,2021-08-30,20
2350.0,2,-122.119818,/eby/apa/4076259891.html,37.889605,1050.0,Boulogne-Billancourt,2021-05-29,1
1230.0,1,,/eby/apa/4076199510.html,,,Aix-en-Provence,2021-11-05,2
695.0,,,/eby/apa/4076224380.html,,,Bordeaux,2021-09-15,3
1100.0,2,-122.165036,/eby/apa/4048358187.html,37.754387,,Nice,2022-01-01,4
975.0,2,-122.220669,/eby/apa/4076197221.html,38.12291,,Cannes,2022-01-02,5
1700.0,3,-122.256611,/eby/apa/4076177594.html,38.098166,,Saint-Tropez,2022-06-09,6
3200.0,3,-122.27568,/eby/apa/4059659403.html,37.906524,,Versailles,2022-05-14,7
2325.0,2,-122.055745,/eby/apa/4076249775.html,37.958766,1090.0,Levallois-Perret,2022-09-15,8
1350.0,3,-121.809196,/eby/apa/4043353368.html,37.999521,,Saint-Jean-Cap-Ferrat,2021-07-16,9
1550.0,3,-122.261696,/eby/apa/4061311075.html,38.149593,,Neuilly-sur-Seine,2021-12-04,10
1240.0,1,-122.03985,/eby/apa/4069689232.html,37.978098,750.0,Ramatuelle,2021-08-30,11
2198.0,2,-122.223222,/eby/apa/4069685577.html,37.85339,1050.0,Saint-Mandé,2021-05-29,12
2696.0,3,-122.222257,/eby/apa/4012621573.html,37.854271,1798.0,Vincennes,2021-11-05,13
2500.0,2,,/eby/apa/4076065792.html,,,Issy-les-Moulineaux,2021-09-15,14
1400.0,1,,/eby/apa/4076065236.html,,671.0,Suresnes,2022-01-01,15
1400.0,2,-122.186577,/eby/apa/4061334236.html,37.755128,,Saint-Cloud,2022-01-02,16
2270.0,2,,/eby/apa/4076000646.html,,1644.0,Paris,2022-06-09,17
1695.0,3,-121.726716,/eby/apa/4076061828.html,38.006034,,Lyon,2022-05-14,18
1550.0,3,-122.262039,/eby/apa/4061289119.html,38.149644,,Annecy,2022-09-15,19
1400.0,2,,/eby/apa/4076013209.html,,,Boulogne-Billancourt,2021-07-16,20
1595.0,3,,/eby/apa/4075983285.html,,,Aix-en-Provence,2021-12-04,1
1999.0,2,-122.04286,/eby/apa/4075946674.html,37.576801,910.0,Bordeaux,2021-08-30,2
1400.0,1,-122.275085,/eby/apa/4075978246.html,37.867519,500.0,Nice,2021-05-29,3
850.0,1,-122.25266,/eby/apa/4075902379.html,38.136438,,Cannes,2021-11-05,4
1524.0,2,,/eby/apa/4075886557.html,,,Saint-Tropez,2021-09-15,5
1578.0,2,-122.096075,/eby/apa/4075918597.html,37.960522,,Versailles,2022-01-01,6
1050.0,1,-122.174867,/eby/apa/4065594434.html,37.745551,600.0,Levallois-Perret,2022-01-02,7
1850.0,2,-122.037173,/eby/apa/4048994603.html,37.591234,966.0,Saint-Jean-Cap-Ferrat,2022-06-09,8
1485.0,3,-121.990106,/eby/apa/4025657148.html,38.338745,1400.0,Neuilly-sur-Seine,2022-05-14,9
1875.0,4,-121.7758,/eby/apa/4063353921.html,37.9658,2251.0,Ramatuelle,2022-09-15,10
2100.0,3,-121.765188,/eby/apa/4075972282.html,37.68055,1131.0,Saint-Mandé,2021-07-16,11
1870.0,2,-121.860523,/eby/apa/4076209235.html,37.706504,867.0,Vincennes,2021-12-04,12
2199.0,2,,/eby/apa/4076205649.html,,936.0,Issy-les-Moulineaux,2021-08-30,13
1895.0,2,-122.020748,/eby/apa/4076204196.html,37.59038,850.0,Suresnes,2021-05-29,14
1568.0,510,,/eby/apa/4076201391.html,,510.0,Saint-Cloud,2021-11-05,15
1995.0,3,-122.149921,/eby/apa/4030226786.html,38.216455,1786.0,Paris,2021-09-15,16
1250.0,4,-122.027095,/eby/apa/4043235801.html,38.270852,1468.0,Lyon,2022-01-01,17
2300.0,4,-122.017579,/eby/apa/4030225950.html,38.296008,2174.0,Annecy,2022-01-02,18
2400.0,4,-122.16754,/eby/apa/4032131444.html,38.249609,1728.0,Boulogne-Billancourt,2022-06-09,19
1650.0,4,-122.020519,/eby/apa/4031964022.html,38.281415,1953.0,Aix-en-Provence,2022-05-14,20
1250.0,2,-122.252929,/eby/apa/4031927188.html,38.111961,988.0,Bordeaux,2022-09-15,1
1450.0,4,-122.010605,/eby/apa/4016764915.html,38.245406,1300.0,Nice,2021-07-16,2
810.0,2,-122.262937,/eby/apa/4048700303.html,38.109126,,Cannes,2021-12-04,3
1900.0,4,-122.200866,/eby/apa/4048709498.html,38.108881,1685.0,Saint-Tropez,2021-08-30,4
2200.0,2,,/sby/apa/4027284064.html,,920.0,Versailles,2021-05-29,5
1683.0,1,,/sby/apa/4075468918.html,,664.0,Levallois-Perret,2021-11-05,6
4100.0,4,,/sby/apa/4075468028.html,,1980.0,Saint-Jean-Cap-Ferrat,2021-09-15,7
1550.0,2,,/sby/apa/4075446922.html,,,Neuilly-sur-Seine,2022-01-01,8
1825.0,1,-122.022671,/sby/apa/4056223731.html,37.374341,720.0,Ramatuelle,2022-01-02,9
1550.0,1,-122.031375,/sby/apa/4075435257.html,37.360792,,Saint-Mandé,2022-06-09,10
1675.0,1,,/sby/apa/4075444413.html,,718.0,Vincennes,2022-05-14,11
1700.0,2,-122.01961,/sby/apa/4052201885.html,37.369475,,Issy-les-Moulineaux,2022-09-15,12
1895.0,2,-121.952354,/sby/apa/4075262914.html,37.277417,,Suresnes,2021-07-16,13
4200.0,5,-121.895,/sby/apa/4024547288.html,37.4352,3106.0,Saint-Cloud,2021-12-04,14
1200.0,1,,/sby/apa/4070284012.html,,,Paris,2021-08-30,15
2850.0,3,-121.858034,/sby/apa/4075225248.html,37.343618,1816.0,Lyon,2021-05-29,16
1895.0,2,-121.952354,/sby/apa/4075238790.html,37.277417,,Annecy,2021-11-05,17
6200.0,5,,/sby/apa/4075193078.html,,3100.0,Boulogne-Billancourt,2021-09-15,18
2300.0,2,-121.860548,/sby/apa/4044502411.html,37.280742,1067.0,Aix-en-Provence,2022-01-01,19
1540.0,1,-121.931867,/sby/apa/4052664038.html,37.316142,600.0,Bordeaux,2022-01-02,20
1695.0,2,,/sby/apa/4075152032.html,,950.0,Nice,2022-06-09,1
1695.0,2,,/sby/apa/4075144253.html,,950.0,Cannes,2022-05-14,2
1850.0,2,-122.139221,/eby/apa/4076528690.html,37.686232,1225.0,Saint-Tropez,2022-09-15,3
550.0,1,,/eby/apa/4076542654.html,,136.0,Versailles,2021-07-16,4
1250.0,2,-122.228501,/eby/apa/4076511113.html,37.784854,,Levallois-Perret,2021-12-04,5
1750.0,1,,/eby/apa/4076540414.html,,733.0,Saint-Jean-Cap-Ferrat,2021-08-30,6
1195.0,2,-122.042,/eby/apa/4076490526.html,38.2408,842.0,Neuilly-sur-Seine,2021-05-29,7
1163.0,1,,/eby/apa/4076538847.html,,740.0,Ramatuelle,2021-11-05,8
2050.0,2,,/eby/apa/4076519021.html,,920.0,Saint-Mandé,2021-09-15,9
1895.0,3,,/eby/apa/4076536132.html,,,Vincennes,2022-01-01,10
2250.0,5,,/eby/apa/4066364924.html,,2000.0,Issy-les-Moulineaux,2022-01-02,11
2999.0,2,,/eby/apa/4042706566.html,,1200.0,Suresnes,2022-06-09,12
2850.0,4,,/eby/apa/4053562580.html,,2377.0,Saint-Cloud,2022-05-14,13
3500.0,4,,/sby/apa/4059842411.html,,1632.0,Paris,2022-09-15,14
1250.0,1,-121.917429,/sby/apa/4074466337.html,37.341178,,Lyon,2021-07-16,15
2099.0,2,,/sby/apa/4074466052.html,,973.0,Annecy,2021-12-04,16
1475.0,2,-121.922666,/sby/apa/4065908841.html,37.275843,,Boulogne-Billancourt,2021-08-30,17
1795.0,2,,/sby/apa/4074404870.html,,750.0,Aix-en-Provence,2021-05-29,18
2325.0,2,,/sby/apa/4074388953.html,,1040.0,Bordeaux,2021-11-05,19
2395.0,2,,/sby/apa/4074343687.html,,1005.0,Nice,2021-09-15,20
2060.0,1,-121.90537,/sby/apa/4074404298.html,37.33171,793.0,Cannes,2022-01-01,1
2693.0,3,,/sby/apa/4074442724.html,,1270.0,Saint-Tropez,2022-01-02,2
2995.0,2,,/sby/apa/4074354908.html,,1005.0,Versailles,2022-06-09,3
3299.0,2,-122.092931,/sby/apa/4074373780.html,37.398794,1064.0,Levallois-Perret,2022-05-14,4
2350.0,3,-122.0224,/eby/apa/4076710765.html,37.572746,1579.0,Saint-Jean-Cap-Ferrat,2022-09-15,5
725.0,,-122.172563,/eby/apa/4068448982.html,37.76845,,Neuilly-sur-Seine,2021-07-16,6
1200.0,1,,/eby/apa/4059676664.html,,600.0,Ramatuelle,2021-12-04,7
2000.0,3,-122.074673,/eby/apa/4076708278.html,37.591734,1120.0,Saint-Mandé,2021-08-30,8
1650.0,4,-122.34851,/eby/apa/4070685097.html,37.942342,,Vincennes,2021-05-29,9
1000.0,2,-122.263739,/eby/apa/4076699054.html,38.120653,900.0,Issy-les-Moulineaux,2021-11-05,10
1650.0,3,-122.240219,/eby/apa/4076605306.html,38.08162,1380.0,Suresnes,2021-09-15,11
2090.0,4,-121.792066,/eby/apa/4076693469.html,38.003221,2100.0,Saint-Cloud,2022-01-01,12
1945.0,1,,/eby/apa/4076651499.html,,738.0,Paris,2022-01-02,13
1695.0,2,-122.058792,/eby/apa/4076673778.html,37.957852,900.0,Lyon,2022-06-09,14
1650.0,1,-121.983673,/eby/apa/4076452531.html,37.77832,575.0,Annecy,2022-05-14,15
1503.0,2,,/eby/apa/4076450991.html,,800.0,Boulogne-Billancourt,2022-09-15,16
1195.0,1,,/eby/apa/4076448679.html,,594.0,Aix-en-Provence,2021-07-16,17
2475.0,2,-121.975581,/eby/apa/4076446570.html,37.553177,1184.0,Bordeaux,2021-12-04,18
1732.0,1,-121.876184,/eby/apa/4076447871.html,37.67653,783.0,Nice,2021-08-30,19
1338.0,875,-122.052869,/eby/apa/4076329024.html,38.277381,875.0,Cannes,2021-05-29,20
2065.0,1,-122.270558,/eby/apa/4076445202.html,37.792422,771.0,Saint-Tropez,2021-11-05,1
1250.0,2,-122.012472,/eby/apa/4058376356.html,37.985021,805.0,Versailles,2021-09-15,2
1500.0,2,-122.27584,/eby/apa/4076443428.html,38.011151,778.0,Levallois-Perret,2022-01-01,3
2368.0,1,,/eby/apa/4076440969.html,,720.0,Saint-Jean-Cap-Ferrat,2022-01-02,4
1400.0,1,-122.342581,/eby/apa/4057613779.html,37.941771,1200.0,Neuilly-sur-Seine,2022-06-09,5
1875.0,4,-121.780759,/eby/apa/4076250581.html,37.984069,2252.0,Ramatuelle,2022-05-14,6
1450.0,1,-122.24737,/eby/apa/4065771832.html,37.798682,800.0,Saint-Mandé,2022-09-15,7
1225.0,1,-122.149921,/eby/apa/4076318984.html,37.718978,,Vincennes,2021-07-16,8
1395.0,545,-121.990326,/eby/apa/4076344956.html,37.546255,545.0,Issy-les-Moulineaux,2021-12-04,9
1845.0,2,-121.990326,/eby/apa/4076344296.html,37.546255,846.0,Suresnes,2021-08-30,10
2695.0,4,-122.080574,/eby/apa/4076334008.html,37.977722,2482.0,Saint-Cloud,2021-05-29,11
1275.0,1,-122.149921,/eby/apa/4076331799.html,37.718978,,Paris,2021-11-05,12
1875.0,1,,/eby/apa/4076341322.html,,777.0,Lyon,2021-09-15,13
800.0,400,,/eby/apa/4076265577.html,,400.0,Annecy,2022-01-01,14
1839.0,1,-122.1029,/eby/apa/4076336769.html,37.894979,750.0,Boulogne-Billancourt,2022-01-02,15
1995.0,2,,/eby/apa/4076295876.html,,1004.0,Aix-en-Provence,2022-06-09,16
3100.0,3,,/eby/apa/4065146258.html,,,Bordeaux,2022-05-14,17
825.0,1,-122.244926,/eby/apa/4076213191.html,38.128981,,Nice,2022-09-15,18
922.0,2,-121.979911,/eby/apa/4076240411.html,38.359433,1065.0,Cannes,2021-07-16,19
1150.0,2,,/eby/apa/4076223024.html,,,Saint-Tropez,2021-12-04,20
2699.0,2,,/eby/apa/4065170467.html,,,Versailles,2021-08-30,1
3050.0,2,-122.290504,/eby/apa/4076224602.html,37.879763,800.0,Levallois-Perret,2021-05-29,2
3200.0,3,,/eby/apa/4061322082.html,,,Saint-Jean-Cap-Ferrat,2021-11-05,3
850.0,1,-121.979911,/eby/apa/4076239026.html,38.359433,600.0,Neuilly-sur-Seine,2021-09-15,4
2795.0,2,,/eby/apa/4070970477.html,,,Ramatuelle,2022-01-01,5
1770.0,1,-122.055475,/eby/apa/4076221046.html,37.63625,925.0,Saint-Mandé,2022-01-02,6
2795.0,2,,/eby/apa/4065195411.html,,,Vincennes,2022-06-09,7
1200.0,2,-122.170477,/eby/apa/4061326045.html,37.749728,,Issy-les-Moulineaux,2022-05-14,8
1250.0,2,-122.241874,/eby/apa/4075933866.html,38.083062,870.0,Suresnes,2022-09-15,9
2727.0,1,-122.27558,/eby/apa/4076030341.html,37.805427,,Saint-Cloud,2021-07-16,10
1300.0,2,-122.162077,/eby/apa/4071629022.html,37.749728,,Paris,2021-12-04,11
1725.0,1,,/eby/apa/4076029074.html,,725.0,Lyon,2021-08-30,12
995.0,,-122.264713,/eby/apa/4076028571.html,37.837026,,Annecy,2021-05-29,13
2405.0,2,,/eby/apa/4075916635.html,,1058.0,Boulogne-Billancourt,2021-11-05,14
1689.0,1,,/eby/apa/4076054152.html,,539.0,Aix-en-Provence,2021-09-15,15
1500.0,2,-122.183777,/eby/apa/4076037625.html,37.763928,,Bordeaux,2022-01-01,16
3139.0,3,-121.929874,/eby/apa/4076053833.html,37.701072,1447.0,Nice,2022-01-02,17
1657.0,1,-121.876059,/eby/apa/4076052532.html,37.688439,633.0,Cannes,2022-06-09,18
895.0,1,-122.228634,/eby/apa/4075877742.html,37.784428,,Saint-Tropez,2022-05-14,19
775.0,1,-122.315668,/eby/apa/4064864161.html,37.90383,,Versailles,2022-09-15,20
950.0,2,-122.330004,/eby/apa/4056165081.html,37.919294,,Levallois-Perret,2021-07-16,1
1950.0,5,-121.4955,/eby/apa/4019356244.html,37.6567,3000.0,Saint-Jean-Cap-Ferrat,2021-12-04,2
1700.0,4,-121.42522,/eby/apa/4019354695.html,37.73965,,Neuilly-sur-Seine,2021-08-30,3
950.0,2,-121.887069,/eby/apa/4012607329.html,38.02222,,Ramatuelle,2021-05-29,4
1290.0,2,-122.149098,/eby/apa/4075956717.html,38.05305,950.0,Saint-Mandé,2021-11-05,5
1350.0,,,/eby/apa/4075944143.html,,,Vincennes,2021-09-15,6
1325.0,2,,/eby/apa/4075833539.html,,870.0,Issy-les-Moulineaux,2022-01-01,7
1679.0,1,-122.04286,/eby/apa/4075961353.html,37.576801,692.0,Suresnes,2022-01-02,8
850.0,2,-121.813867,/eby/apa/4029557059.html,38.006823,900.0,Saint-Cloud,2022-06-09,9
795.0,2,-121.8089,/eby/apa/4021723668.html,37.9939,900.0,Paris,2022-05-14,10
1195.0,3,-122.223988,/eby/apa/4036704885.html,38.093407,1050.0,Lyon,2022-09-15,11
1650.0,3,-122.060709,/eby/apa/4071530906.html,38.266398,1724.0,Annecy,2021-07-16,12
950.0,1,-122.253076,/eby/apa/4036829865.html,38.110136,1050.0,Boulogne-Billancourt,2021-12-04,13
1390.0,2,,/eby/apa/4076196957.html,,1102.0,Aix-en-Provence,2021-08-30,14
1395.0,3,-122.259611,/eby/apa/4050392724.html,38.114661,1373.0,Bordeaux,2021-05-29,15
1875.0,2,-122.139514,/eby/apa/4036806970.html,38.193748,1434.0,Nice,2021-11-05,16
1250.0,3,-121.995951,/eby/apa/4071532514.html,38.244004,1138.0,Cannes,2021-09-15,17
1495.0,1,-122.264979,/eby/apa/4076190180.html,37.84136,,Saint-Tropez,2022-01-01,18
1900.0,4,-121.5397,/eby/apa/4076189386.html,37.7695,2400.0,Versailles,2022-01-02,19
895.0,1,,/eby/apa/4076136199.html,,830.0,Levallois-Perret,2022-06-09,20
725.0,580,-122.254939,/eby/apa/4045907186.html,38.101241,580.0,Saint-Jean-Cap-Ferrat,2022-05-14,1
1800.0,4,,/eby/apa/4045908243.html,,1736.0,Neuilly-sur-Seine,2022-09-15,2
925.0,2,-122.248139,/eby/apa/4056773137.html,38.148978,880.0,Ramatuelle,2021-07-16,3
550.0,1,-122.25591,/eby/apa/4065573753.html,38.107053,,Saint-Mandé,2021-12-04,4
1800.0,4,-122.209655,/eby/apa/4065572167.html,38.082427,1692.0,Vincennes,2021-08-30,5
1450.0,4,-122.268203,/eby/apa/4065564814.html,38.121978,1702.0,Issy-les-Moulineaux,2021-05-29,6
850.0,1,-122.208378,/eby/apa/4065292625.html,38.093454,,Suresnes,2021-11-05,7
810.0,2,-122.262937,/eby/apa/4063049721.html,38.109126,,Saint-Cloud,2021-09-15,8
925.0,2,-122.248139,/eby/apa/4056771686.html,38.148978,880.0,Paris,2022-01-01,9
700.0,,,/eby/apa/4075803599.html,,,Lyon,2022-01-02,10
3000.0,4,-122.082574,/eby/apa/4075836477.html,37.5828,2139.0,Annecy,2022-06-09,11
,,,/eby/apa/4035769522.html,,,Boulogne-Billancourt,2022-05-14,12
1699.0,3,-122.174477,/eby/apa/4071237794.html,37.730329,,Aix-en-Provence,2022-09-15,13
1913.0,1,,/eby/apa/4075789790.html,,,Bordeaux,2021-07-16,14
1250.0,2,-122.048216,/eby/apa/4075788018.html,37.998452,990.0,Nice,2021-12-04,15
2200.0,3,-121.990986,/eby/apa/4075787171.html,37.527698,1067.0,Cannes,2021-08-30,16
1923.0,1,-122.094752,/eby/apa/4075784925.html,37.659316,985.0,Saint-Tropez,2021-05-29,17
1732.0,1,-121.876205,/eby/apa/4075758617.html,37.67653,783.0,Versailles,2021-11-05,18
2455.0,4,,/eby/apa/4075677927.html,,,Levallois-Perret,2021-09-15,19
1850.0,3,,/eby/apa/4033960798.html,,,Saint-Jean-Cap-Ferrat,2022-01-01,20
1800.0,3,,/eby/apa/4043946355.html,,,Neuilly-sur-Seine,2022-01-02,1
990.0,1,-122.231984,/eby/apa/4056326010.html,38.095161,,Ramatuelle,2022-06-09,2
2895.0,3,-121.953,/sby/apa/4045860216.html,37.3492,,Saint-Mandé,2022-05-14,3
1575.0,1,-121.9673,/sby/apa/4063750534.html,37.342058,700.0,Vincennes,2022-09-15,4
2550.0,3,-121.877425,/sby/apa/4075454541.html,37.44105,1300.0,Issy-les-Moulineaux,2021-07-16,5
1650.0,1,-122.115774,/sby/apa/4048350987.html,37.40474,700.0,Suresnes,2021-12-04,6
1650.0,1,-122.040032,/sby/apa/4049005865.html,37.339826,650.0,Saint-Cloud,2021-08-30,7
3150.0,3,-121.875727,/sby/apa/4063746427.html,37.279459,1700.0,Paris,2021-05-29,8
2700.0,3,-121.8187,/sby/apa/4071037806.html,37.344223,1228.0,Lyon,2021-11-05,9
1232.0,1,,/sby/apa/4026722446.html,,664.0,Annecy,2021-09-15,10
2090.0,1,,/sby/apa/4075450021.html,,700.0,Boulogne-Billancourt,2022-01-01,11
2995.0,3,,/sby/apa/4075120792.html,,,Aix-en-Provence,2022-01-02,12
1990.0,2,-121.9356,/sby/apa/4075105426.html,37.3163,922.0,Bordeaux,2022-06-09,13
3650.0,4,-122.012927,/sby/apa/4075113996.html,37.342417,2244.0,Nice,2022-05-14,14
1150.0,,,/sby/apa/4075110528.html,,,Cannes,2022-09-15,15
875.0,2,-121.810167,/eby/apa/4076528001.html,38.014321,,Saint-Tropez,2021-07-16,16
2150.0,3,-122.191778,/eby/apa/4076526734.html,37.774328,,Versailles,2021-12-04,17
1898.0,2,,/eby/apa/4076525834.html,,,Levallois-Perret,2021-08-30,18
325.0,1,-122.228501,/eby/apa/4076515978.html,37.784854,,Saint-Jean-Cap-Ferrat,2021-05-29,19
1995.0,3,,/sby/apa/4074421172.html,,,Neuilly-sur-Seine,2021-11-05,20
1699.0,1,,/sby/apa/4074334640.html,,665.0,Ramatuelle,2021-09-15,1
2009.0,1,-121.94792,/sby/apa/4074414975.html,37.393329,804.0,Saint-Mandé,2022-01-01,2
2290.0,2,,/sby/apa/4069889662.html,,1008.0,Vincennes,2022-01-02,3
1245.0,1,,/eby/apa/4076689728.html,,650.0,Issy-les-Moulineaux,2022-06-09,4
1500.0,2,-122.071497,/eby/apa/4076672475.html,37.975991,801.0,Suresnes,2022-05-14,5
2727.0,1,-122.27518,/eby/apa/4076683192.html,37.806227,,Saint-Cloud,2022-09-15,6
2110.0,3,-121.89934,/eby/apa/4076664332.html,37.704484,1400.0,Paris,2021-07-16,7
1000.0,2,,/eby/apa/4076437333.html,,800.0,Lyon,2021-12-04,8
1730.0,2,-122.022177,/eby/apa/4076386506.html,37.585422,830.0,Annecy,2021-08-30,9
,,-122.177207,/eby/apa/4076173473.html,37.795364,,Boulogne-Billancourt,2021-05-29,10
1175.0,1,,/eby/apa/4076435758.html,,642.0,Aix-en-Provence,2021-11-05,11
1410.0,2,,/eby/apa/4076434356.html,,998.0,Bordeaux,2021-09-15,12
1499.0,2,-122.012357,/eby/apa/4076417412.html,38.275976,1063.0,Nice,2022-01-01,13
800.0,,,/eby/apa/4062774549.html,,,Cannes,2022-01-02,14
1425.0,2,,/eby/apa/4017367253.html,,998.0,Saint-Tropez,2022-06-09,15
1140.0,1,,/eby/apa/4049033299.html,,642.0,Versailles,2022-05-14,16
1205.0,1,-121.987783,/eby/apa/4056904941.html,37.554951,547.0,Levallois-Perret,2022-09-15,17
2300.0,2,-122.14906,/eby/apa/4076308736.html,37.771356,1100.0,Saint-Jean-Cap-Ferrat,2021-07-16,18
1679.0,1,-122.04286,/eby/apa/4076331685.html,37.576801,692.0,Neuilly-sur-Seine,2021-12-04,19
1595.0,754,,/eby/apa/4076331075.html,,754.0,Ramatuelle,2021-08-30,20
1630.0,1,-121.975374,/eby/apa/4076330764.html,37.771351,734.0,Saint-Mandé,2021-05-29,1
962.0,,,/eby/apa/4064061924.html,,,Vincennes,2021-11-05,2
2250.0,5,-121.710512,/eby/apa/4076329409.html,37.920849,2800.0,Issy-les-Moulineaux,2021-09-15,3
1500.0,1,,/eby/apa/4076292497.html,,527.0,Suresnes,2022-01-01,4
2005.0,2,,/eby/apa/4076328102.html,,1096.0,Saint-Cloud,2022-01-02,5
1756.0,3,-122.322963,/eby/apa/4076188282.html,37.926233,,Paris,2022-06-09,6
962.0,,,/eby/apa/4064066392.html,,,Lyon,2022-05-14,7
2200.0,4,-121.849301,/eby/apa/4076316547.html,37.983378,2505.0,Annecy,2022-09-15,8
1800.0,3,,/eby/apa/4076289569.html,,,Boulogne-Billancourt,2021-07-16,9
1750.0,2,-121.9999,/eby/apa/4071125109.html,37.5605,900.0,Aix-en-Provence,2021-12-04,10
2350.0,2,,/eby/apa/4065101694.html,,,Bordeaux,2021-08-30,11
1947.0,2,-121.885736,/eby/apa/4076207328.html,37.668111,,Nice,2021-05-29,12
2385.0,3,,/eby/apa/4076159009.html,,1369.0,Cannes,2021-11-05,13
2800.0,4,-122.27708,/eby/apa/4076234591.html,37.776638,1560.0,Saint-Tropez,2021-09-15,14
1545.0,1,-121.990326,/eby/apa/4076173401.html,37.546255,682.0,Versailles,2022-01-01,15
2500.0,3,-122.295894,/eby/apa/4076212745.html,37.809541,1400.0,Levallois-Perret,2022-01-02,16
1948.0,796,,/eby/apa/4067967053.html,,796.0,Saint-Jean-Cap-Ferrat,2022-06-09,17
1499.0,2,-122.012357,/eby/apa/4076231865.html,38.275976,1063.0,Neuilly-sur-Seine,2022-05-14,18
1500.0,,,/eby/apa/4065692401.html,,,Ramatuelle,2022-09-15,19
1400.0,,,/eby/apa/4065650762.html,,,Saint-Mandé,2021-07-16,20
1100.0,2,-122.165036,/eby/apa/4075953718.html,37.754387,,Vincennes,2021-12-04,1
1150.0,2,,/eby/apa/4076049942.html,,1000.0,Issy-les-Moulineaux,2021-08-30,2
2395.0,3,-121.981866,/eby/apa/4071267482.html,37.791486,1350.0,Suresnes,2021-05-29,3
3200.0,4,,/eby/apa/4076046807.html,,2590.0,Saint-Cloud,2021-11-05,4
1260.0,1,,/eby/apa/4076005581.html,,828.0,Paris,2021-09-15,5
2027.0,2,,/eby/apa/4076045303.html,,1052.0,Lyon,2022-01-01,6
1000.0,1,-122.25,/eby/apa/4034971602.html,37.5,,Annecy,2022-01-02,7
1000.0,1,,/eby/apa/4056798796.html,,,Boulogne-Billancourt,2022-06-09,8
695.0,,,/eby/apa/4063383916.html,,,Aix-en-Provence,2022-05-14,9
1384.0,1,,/eby/apa/4075943734.html,,850.0,Bordeaux,2022-09-15,10
1725.0,2,,/eby/apa/4076024511.html,,,Nice,2021-07-16,11
2495.0,2,-122.06466,/eby/apa/4075958397.html,37.894677,970.0,Cannes,2021-12-04,12
2120.0,2,-122.1029,/eby/apa/4075958214.html,37.894979,1100.0,Saint-Tropez,2021-08-30,13
2000.0,5,-121.8089,/eby/apa/4021722521.html,37.9939,3400.0,Versailles,2021-05-29,14
2095.0,4,,/eby/apa/4075894444.html,,,Levallois-Perret,2021-11-05,15
3250.0,5,-122.009204,/eby/apa/4056233066.html,37.595223,2600.0,Saint-Jean-Cap-Ferrat,2021-09-15,16
1100.0,2,-121.815277,/eby/apa/4075904586.html,38.012821,,Neuilly-sur-Seine,2022-01-01,17
875.0,1,,/eby/apa/4075807781.html,,830.0,Ramatuelle,2022-01-02,18
1500.0,2,-122.018864,/eby/apa/4075932684.html,37.554292,1000.0,Saint-Mandé,2022-06-09,19
1800.0,2,-122.24818,/eby/apa/4075947657.html,37.806027,,Vincennes,2022-05-14,20
1975.0,4,-121.753714,/eby/apa/4076186694.html,37.970276,2169.0,Issy-les-Moulineaux,2022-09-15,1
1845.0,2,-121.990326,/eby/apa/4076186571.html,37.546255,846.0,Suresnes,2021-07-16,2
1850.0,3,,/eby/apa/4076148015.html,,,Saint-Cloud,2021-12-04,3
1790.0,3,,/eby/apa/4076156032.html,,1234.0,Paris,2021-08-30,4
4450.0,4,-122.182377,/eby/apa/4076161562.html,37.893524,3300.0,Lyon,2021-05-29,5
2147.0,2,-121.876615,/eby/apa/4076157986.html,37.67653,1073.0,Annecy,2021-11-05,6
1495.0,2,-122.256562,/eby/apa/4076175799.html,37.809509,,Boulogne-Billancourt,2021-09-15,7
2100.0,2,-122.280394,/eby/apa/4076141471.html,37.831274,1015.0,Aix-en-Provence,2022-01-01,8
,4,,/eby/apa/4076174106.html,,1785.0,Bordeaux,2022-01-02,9
1600.0,3,,/eby/apa/4076139941.html,,,Nice,2022-06-09,10
1650.0,2,,/eby/apa/4076169813.html,,948.0,Cannes,2022-05-14,11
2675.0,2,,/eby/apa/4075836638.html,,961.0,Saint-Tropez,2022-09-15,12
1150.0,3,,/eby/apa/4075879594.html,,1020.0,Versailles,2021-07-16,13
1140.0,1,,/eby/apa/4017386677.html,,642.0,Levallois-Perret,2021-12-04,14
1028.0,1,-122.132403,/eby/apa/4043544108.html,37.692538,,Saint-Jean-Cap-Ferrat,2021-08-30,15
1165.0,1,,/eby/apa/4050842432.html,,658.0,Neuilly-sur-Seine,2021-05-29,16
1195.0,3,-122.166132,/eby/apa/4063563117.html,37.751926,865.0,Ramatuelle,2021-11-05,17
1150.0,3,-122.166132,/eby/apa/4046157782.html,37.751926,901.0,Saint-Mandé,2021-09-15,18
